Host,Virus,HostTaxID,VirusTaxID,HostNCBIResolved,VirusNCBIResolved,ICTVRatified,HostGenus,HostFamily,HostOrder,HostClass,HostOriginal,VirusGenus,VirusFamily,VirusOrder,VirusClass,VirusOriginal,HostFlagID,DetectionMethod,DetectionOriginal,Database,DatabaseVersion,PublicationYear,ReferenceText,PMID,ReleaseYear,ReleaseMonth,ReleaseDay,CollectionYear,CollectionMonth,CollectionDay,AssocID,DatabaseDOI,Release_Date,Collection_Date,NCBIAccession
,bat alphacoronavirus,9397,2419667,TRUE,TRUE,FALSE,,,chiroptera,mammalia,Chiroptera,alphacoronavirus,coronaviridae,nidovirales,pisoniviricetes,Bat alphacoronavirus,FALSE,PCR/Sequencing,GenBank,GenBank,https://ftp.ncbi.nlm.nih.gov/genomes/Viruses/AllNuclMetadata/ accessed on 2025-09-16,,,,2024,7,21,2014,7,7,,,2024-07-21,2014-07-07,PQ030836.1
,bat alphacoronavirus,9397,2419667,TRUE,TRUE,FALSE,,,chiroptera,mammalia,Chiroptera,alphacoronavirus,coronaviridae,nidovirales,pisoniviricetes,Bat alphacoronavirus,FALSE,PCR/Sequencing,GenBank,GenBank,https://ftp.ncbi.nlm.nih.gov/genomes/Viruses/AllNuclMetadata/ accessed on 2025-09-16,,,,2024,7,21,2014,7,9,,,2024-07-21,2014-07-09,PQ030835.1
,bat alphacoronavirus,9397,2419667,TRUE,TRUE,FALSE,,,chiroptera,mammalia,Chiroptera,alphacoronavirus,coronaviridae,nidovirales,pisoniviricetes,Bat alphacoronavirus,FALSE,PCR/Sequencing,GenBank,GenBank,https://ftp.ncbi.nlm.nih.gov/genomes/Viruses/AllNuclMetadata/ accessed on 2025-09-16,,,,2024,7,21,2015,5,22,,,2024-07-21,2015-05-22,PQ030839.1
,bat alphacoronavirus,9432,2419667,TRUE,TRUE,FALSE,miniopterus,miniopteridae,chiroptera,mammalia,Miniopterus,alphacoronavirus,coronaviridae,nidovirales,pisoniviricetes,Bat alphacoronavirus,FALSE,PCR/Sequencing,GenBank,GenBank,https://ftp.ncbi.nlm.nih.gov/genomes/Viruses/AllNuclMetadata/ accessed on 2025-09-16,,,,2020,6,1,,,,,,2020-06-01,,"MN312304.1, MN312309.1, MN312342.1, MN312467.1, MN312469.1"
,bat alphacoronavirus/gs2013/hub2013,49442,,TRUE,FALSE,FALSE,Rhinolophus,Rhinolophidae,chiroptera,Mammalia,Rhinolophus,alphacoronavirus,coronaviridae,nidovirales,,strain of Bat Alphacoronavirus/GS2013/HuB2013,FALSE,PCR/Sequencing,PREDICT,PREDICT,March92021FlatFile,,,,2021,3,9,2016,11,1,,,,,
,bat alphacoronavirus/gs2013/hub2013,9397,,TRUE,FALSE,FALSE,,,chiroptera,Mammalia,Chiroptera,alphacoronavirus,coronaviridae,nidovirales,,strain of Bat Alphacoronavirus/GS2013/HuB2013,FALSE,PCR/Sequencing,PREDICT,PREDICT,March92021FlatFile,,,,2021,3,9,2016,11,1,,,,,
,bat betacoronavirus,109484,1805463,TRUE,TRUE,FALSE,hypsugo,vespertilionidae,chiroptera,mammalia,Hypsugo,betacoronavirus,coronaviridae,nidovirales,pisoniviricetes,Bat betacoronavirus,FALSE,PCR/Sequencing,GenBank,GenBank,https://ftp.ncbi.nlm.nih.gov/genomes/Viruses/AllNuclMetadata/ accessed on 2025-09-16,,,,2020,6,1,,,,,,2020-06-01,,"MN312647.1, MN312851.1"
,bat betacoronavirus,27671,1805463,TRUE,TRUE,FALSE,pipistrellus,vespertilionidae,chiroptera,mammalia,Pipistrellus,betacoronavirus,coronaviridae,nidovirales,pisoniviricetes,Bat betacoronavirus,FALSE,PCR/Sequencing,GenBank,GenBank,https://ftp.ncbi.nlm.nih.gov/genomes/Viruses/AllNuclMetadata/ accessed on 2025-09-16,,,,2020,6,1,,,,,,2020-06-01,,MN312676.1
,bat betacoronavirus,49442,1805463,TRUE,TRUE,FALSE,rhinolophus,rhinolophidae,chiroptera,mammalia,Rhinolophus,betacoronavirus,coronaviridae,nidovirales,pisoniviricetes,Bat betacoronavirus,FALSE,PCR/Sequencing,GenBank,GenBank,https://ftp.ncbi.nlm.nih.gov/genomes/Viruses/AllNuclMetadata/ accessed on 2025-09-16,,,,2020,6,1,,,,,,2020-06-01,,"MN312632.1, MN312633.1, MN312635.1, MN312636.1, MN312671.1, MN312672.1, MN312673.1"
,bat betacoronavirus,9397,1805463,TRUE,TRUE,FALSE,,,chiroptera,mammalia,Chiroptera,betacoronavirus,coronaviridae,nidovirales,pisoniviricetes,Bat betacoronavirus,FALSE,PCR/Sequencing,GenBank,GenBank,https://ftp.ncbi.nlm.nih.gov/genomes/Viruses/AllNuclMetadata/ accessed on 2025-09-16,,,,2018,11,21,2016,10,14,,,2018-11-21,2016-10-14,MG310223.1
,bat coronavirus,186994,1508220,TRUE,TRUE,FALSE,,hipposideridae,chiroptera,mammalia,Hipposideridae,,coronaviridae,nidovirales,pisoniviricetes,Bat coronavirus,FALSE,PCR/Sequencing,GenBank,GenBank,https://ftp.ncbi.nlm.nih.gov/genomes/Viruses/AllNuclMetadata/ accessed on 2025-09-16,,,,2023,2,28,2022,,,,,2023-02-28,2022,"OQ472017.1, OQ472018.1, OQ472019.1, OQ472020.1"
,bat coronavirus,258862,1508220,TRUE,TRUE,FALSE,mops,molossidae,chiroptera,mammalia,Chaerephon,,coronaviridae,nidovirales,pisoniviricetes,Bat coronavirus,FALSE,PCR/Sequencing,GenBank,GenBank,https://ftp.ncbi.nlm.nih.gov/genomes/Viruses/AllNuclMetadata/ accessed on 2025-09-16,,,,2018,10,17,2015,3,,,,2018-10-17,2015-03,"MH170118.1, MH170119.1, MH170120.1, MH170121.1"
,bat coronavirus,258862,1508220,TRUE,TRUE,FALSE,mops,molossidae,chiroptera,mammalia,Chaerephon,,coronaviridae,nidovirales,pisoniviricetes,Bat coronavirus,FALSE,PCR/Sequencing,GenBank,GenBank,https://ftp.ncbi.nlm.nih.gov/genomes/Viruses/AllNuclMetadata/ accessed on 2025-09-16,,,,2020,3,2,2014,11,28,,,2020-03-02,2014-11-28,"MN183174.1, MN183210.1"
,bat coronavirus,258862,1508220,TRUE,TRUE,FALSE,mops,molossidae,chiroptera,mammalia,Chaerephon,,coronaviridae,nidovirales,pisoniviricetes,Bat coronavirus,FALSE,PCR/Sequencing,GenBank,GenBank,https://ftp.ncbi.nlm.nih.gov/genomes/Viruses/AllNuclMetadata/ accessed on 2025-09-16,,,,2023,3,7,2018,7,10,,,2023-03-07,2018-07-10,"OP774350.1, OP774359.1"
,bat coronavirus,258862,1508220,TRUE,TRUE,FALSE,mops,molossidae,chiroptera,mammalia,Mops,,coronaviridae,nidovirales,pisoniviricetes,Bat coronavirus,FALSE,PCR/Sequencing,GenBank,GenBank,https://ftp.ncbi.nlm.nih.gov/genomes/Viruses/AllNuclMetadata/ accessed on 2025-09-16,,,,2023,3,7,2016,4,19,,,2023-03-07,2016-04-19,"OP774132.1, OP774290.1"
,bat coronavirus,258862,1508220,TRUE,TRUE,FALSE,mops,molossidae,chiroptera,mammalia,Mops,,coronaviridae,nidovirales,pisoniviricetes,Bat coronavirus,FALSE,PCR/Sequencing,GenBank,GenBank,https://ftp.ncbi.nlm.nih.gov/genomes/Viruses/AllNuclMetadata/ accessed on 2025-09-16,,,,2023,3,7,2017,1,20,,,2023-03-07,2017-01-20,"OP774459.1, OP774460.1, OP774461.1"
,bat coronavirus,258862,1508220,TRUE,TRUE,FALSE,mops,molossidae,chiroptera,mammalia,Mops,,coronaviridae,nidovirales,pisoniviricetes,Bat coronavirus,FALSE,PCR/Sequencing,GenBank,GenBank,https://ftp.ncbi.nlm.nih.gov/genomes/Viruses/AllNuclMetadata/ accessed on 2025-09-16,,,,2023,3,7,2017,1,21,,,2023-03-07,2017-01-21,OP774158.1
,bat coronavirus,27671,1508220,TRUE,TRUE,FALSE,pipistrellus,vespertilionidae,chiroptera,mammalia,Pipistrellus,,coronaviridae,nidovirales,pisoniviricetes,Bat coronavirus,FALSE,PCR/Sequencing,GenBank,GenBank,https://ftp.ncbi.nlm.nih.gov/genomes/Viruses/AllNuclMetadata/ accessed on 2025-09-16,,,,2017,4,24,2013,2,20,,,2017-04-24,2013-02-20,KX574227.1
,bat coronavirus,27671,1508220,TRUE,TRUE,FALSE,pipistrellus,vespertilionidae,chiroptera,mammalia,Pipistrellus,,coronaviridae,nidovirales,pisoniviricetes,Bat coronavirus,FALSE,PCR/Sequencing,GenBank,GenBank,https://ftp.ncbi.nlm.nih.gov/genomes/Viruses/AllNuclMetadata/ accessed on 2025-09-16,,,,2017,5,5,2013,2,20,,,2017-05-05,2013-02-20,NC_034440.1
,bat coronavirus,461397,1508220,TRUE,TRUE,FALSE,coleura,emballonuridae,chiroptera,mammalia,Coleura,,coronaviridae,nidovirales,pisoniviricetes,Bat coronavirus,FALSE,PCR/Sequencing,GenBank,GenBank,https://ftp.ncbi.nlm.nih.gov/genomes/Viruses/AllNuclMetadata/ accessed on 2025-09-16,,,,2023,3,7,2020,8,18,,,2023-03-07,2020-08-18,OP774302.1
,bat coronavirus,49442,1508220,TRUE,TRUE,FALSE,rhinolophus,rhinolophidae,chiroptera,mammalia,Rhinolophus,,coronaviridae,nidovirales,pisoniviricetes,Bat coronavirus,FALSE,PCR/Sequencing,GenBank,GenBank,https://ftp.ncbi.nlm.nih.gov/genomes/Viruses/AllNuclMetadata/ accessed on 2025-09-16,,,,2018,10,17,2015,3,,,,2018-10-17,2015-03,"MH170123.1, MH170128.1"
,bat coronavirus,49442,1508220,TRUE,TRUE,FALSE,rhinolophus,rhinolophidae,chiroptera,mammalia,Rhinolophus,,coronaviridae,nidovirales,pisoniviricetes,Bat coronavirus,FALSE,PCR/Sequencing,GenBank,GenBank,https://ftp.ncbi.nlm.nih.gov/genomes/Viruses/AllNuclMetadata/ accessed on 2025-09-16,,,,2020,10,31,2020,2,6,,,2020-10-31,2020-02-06,"MT470437.1, MT470438.1, MT470439.1, MT470442.1, MT656675.1, MT656676.1, MT656677.1, MT656678.1"
,bat coronavirus,49442,1508220,TRUE,TRUE,FALSE,rhinolophus,rhinolophidae,chiroptera,mammalia,Rhinolophus,,coronaviridae,nidovirales,pisoniviricetes,Bat coronavirus,FALSE,PCR/Sequencing,GenBank,GenBank,https://ftp.ncbi.nlm.nih.gov/genomes/Viruses/AllNuclMetadata/ accessed on 2025-09-16,,,,2020,10,31,2020,2,7,,,2020-10-31,2020-02-07,"MT470440.1, MT470441.1"
,bat coronavirus,49442,1508220,TRUE,TRUE,FALSE,rhinolophus,rhinolophidae,chiroptera,mammalia,Rhinolophus,,coronaviridae,nidovirales,pisoniviricetes,Bat coronavirus,FALSE,PCR/Sequencing,GenBank,GenBank,https://ftp.ncbi.nlm.nih.gov/genomes/Viruses/AllNuclMetadata/ accessed on 2025-09-16,,,,2020,3,2,2015,2,6,,,2020-03-02,2015-02-06,"MN183152.1, MN183273.1"
,bat coronavirus,49442,1508220,TRUE,TRUE,FALSE,rhinolophus,rhinolophidae,chiroptera,mammalia,Rhinolophus,,coronaviridae,nidovirales,pisoniviricetes,Bat coronavirus,FALSE,PCR/Sequencing,GenBank,GenBank,https://ftp.ncbi.nlm.nih.gov/genomes/Viruses/AllNuclMetadata/ accessed on 2025-09-16,,,,2021,4,6,2013,5,30,,,2021-04-06,2013-05-30,MT726044.1
,bat coronavirus,49442,1508220,TRUE,TRUE,FALSE,rhinolophus,rhinolophidae,chiroptera,mammalia,Rhinolophus,,coronaviridae,nidovirales,pisoniviricetes,Bat coronavirus,FALSE,PCR/Sequencing,GenBank,GenBank,https://ftp.ncbi.nlm.nih.gov/genomes/Viruses/AllNuclMetadata/ accessed on 2025-09-16,,,,2023,3,7,2021,1,13,,,2023-03-07,2021-01-13,"OP773917.1, OP774462.1, OP774477.1"
,bat coronavirus,49442,1508220,TRUE,TRUE,FALSE,rhinolophus,rhinolophidae,chiroptera,mammalia,Rhinolophus,,coronaviridae,nidovirales,pisoniviricetes,Bat coronavirus,FALSE,PCR/Sequencing,GenBank,GenBank,https://ftp.ncbi.nlm.nih.gov/genomes/Viruses/AllNuclMetadata/ accessed on 2025-09-16,,,,2023,3,7,2021,1,14,,,2023-03-07,2021-01-14,"OP774463.1, OP774464.1, OP774478.1"
,bat coronavirus,49442,1508220,TRUE,TRUE,FALSE,rhinolophus,rhinolophidae,chiroptera,mammalia,Rhinolophus,,coronaviridae,nidovirales,pisoniviricetes,Bat coronavirus,FALSE,PCR/Sequencing,GenBank,GenBank,https://ftp.ncbi.nlm.nih.gov/genomes/Viruses/AllNuclMetadata/ accessed on 2025-09-16,,,,2023,3,7,2021,1,15,,,2023-03-07,2021-01-15,OP774320.1
,bat coronavirus,49442,1508220,TRUE,TRUE,FALSE,rhinolophus,rhinolophidae,chiroptera,mammalia,Rhinolophus,,coronaviridae,nidovirales,pisoniviricetes,Bat coronavirus,FALSE,PCR/Sequencing,GenBank,GenBank,https://ftp.ncbi.nlm.nih.gov/genomes/Viruses/AllNuclMetadata/ accessed on 2025-09-16,,,,2023,3,7,2021,1,16,,,2023-03-07,2021-01-16,"OP773918.1, OP774465.1"
,bat coronavirus,49442,1508220,TRUE,TRUE,FALSE,rhinolophus,rhinolophidae,chiroptera,mammalia,Rhinolophus,,coronaviridae,nidovirales,pisoniviricetes,Bat coronavirus,FALSE,PCR/Sequencing,GenBank,GenBank,https://ftp.ncbi.nlm.nih.gov/genomes/Viruses/AllNuclMetadata/ accessed on 2025-09-16,,,,2023,3,7,2021,1,20,,,2023-03-07,2021-01-20,"OP774420.1, OP774615.1"
,bat coronavirus,49442,1508220,TRUE,TRUE,FALSE,rhinolophus,rhinolophidae,chiroptera,mammalia,Rhinolophus,,coronaviridae,nidovirales,pisoniviricetes,Bat coronavirus,FALSE,PCR/Sequencing,GenBank,GenBank,https://ftp.ncbi.nlm.nih.gov/genomes/Viruses/AllNuclMetadata/ accessed on 2025-09-16,,,,2023,3,7,2021,1,21,,,2023-03-07,2021-01-21,"OP773920.1, OP773923.1, OP773924.1, OP773927.1, OP773928.1, OP773929.1, OP773931.1, OP773936.1, OP773937.1, OP773945.1, OP773946.1, OP773947.1, OP773948.1, OP773949.1, OP773950.1, OP773951.1, OP773952.1, OP773953.1, OP773954.1, OP773955.1, OP773956.1, OP773957.1, OP773958.1, OP773969.1, OP773977.1, OP773978.1, OP773980.1, OP773981.1, OP773988.1, OP773990.1, OP774480.1, OP774481.1, OP774495.1, OP774580.1, OP774581.1, OP774582.1, OP774592.1, OP774593.1, OP774596.1, OP774616.1"
,bat coronavirus,49442,1508220,TRUE,TRUE,FALSE,rhinolophus,rhinolophidae,chiroptera,mammalia,Rhinolophus,,coronaviridae,nidovirales,pisoniviricetes,Bat coronavirus,FALSE,PCR/Sequencing,GenBank,GenBank,https://ftp.ncbi.nlm.nih.gov/genomes/Viruses/AllNuclMetadata/ accessed on 2025-09-16,,,,2023,3,7,2021,1,22,,,2023-03-07,2021-01-22,"OP773925.1, OP773926.1, OP773932.1, OP773938.1, OP773939.1, OP773940.1, OP773941.1, OP773959.1, OP773960.1, OP773968.1, OP773971.1, OP773972.1, OP773973.1, OP773975.1, OP773976.1, OP773979.1, OP773983.1, OP773987.1, OP774522.1, OP774591.1, OP774598.1, OP774605.1"
,bat coronavirus,49442,1508220,TRUE,TRUE,FALSE,rhinolophus,rhinolophidae,chiroptera,mammalia,Rhinolophus,,coronaviridae,nidovirales,pisoniviricetes,Bat coronavirus,FALSE,PCR/Sequencing,GenBank,GenBank,https://ftp.ncbi.nlm.nih.gov/genomes/Viruses/AllNuclMetadata/ accessed on 2025-09-16,,,,2023,3,7,2021,1,24,,,2023-03-07,2021-01-24,"OP774466.1, OP774469.1, OP774472.1, OP774474.1"
,bat coronavirus,49442,1508220,TRUE,TRUE,FALSE,rhinolophus,rhinolophidae,chiroptera,mammalia,Rhinolophus,,coronaviridae,nidovirales,pisoniviricetes,Bat coronavirus,FALSE,PCR/Sequencing,GenBank,GenBank,https://ftp.ncbi.nlm.nih.gov/genomes/Viruses/AllNuclMetadata/ accessed on 2025-09-16,,,,2023,3,7,2021,12,10,,,2023-03-07,2021-12-10,"OP774007.1, OP774031.1, OP774037.1, OP774607.1, OP774612.1"
,bat coronavirus,49442,1508220,TRUE,TRUE,FALSE,rhinolophus,rhinolophidae,chiroptera,mammalia,Rhinolophus,,coronaviridae,nidovirales,pisoniviricetes,Bat coronavirus,FALSE,PCR/Sequencing,GenBank,GenBank,https://ftp.ncbi.nlm.nih.gov/genomes/Viruses/AllNuclMetadata/ accessed on 2025-09-16,,,,2023,3,7,2021,12,11,,,2023-03-07,2021-12-11,"OP773882.1, OP774003.1, OP774011.1, OP774507.1, OP774516.1"
,bat coronavirus,49442,1508220,TRUE,TRUE,FALSE,rhinolophus,rhinolophidae,chiroptera,mammalia,Rhinolophus,,coronaviridae,nidovirales,pisoniviricetes,Bat coronavirus,FALSE,PCR/Sequencing,GenBank,GenBank,https://ftp.ncbi.nlm.nih.gov/genomes/Viruses/AllNuclMetadata/ accessed on 2025-09-16,,,,2023,3,7,2021,12,13,,,2023-03-07,2021-12-13,"OP773944.1, OP774492.1"
,bat coronavirus,49442,1508220,TRUE,TRUE,FALSE,rhinolophus,rhinolophidae,chiroptera,mammalia,Rhinolophus,,coronaviridae,nidovirales,pisoniviricetes,Bat coronavirus,FALSE,PCR/Sequencing,GenBank,GenBank,https://ftp.ncbi.nlm.nih.gov/genomes/Viruses/AllNuclMetadata/ accessed on 2025-09-16,,,,2023,3,7,2021,12,7,,,2023-03-07,2021-12-07,"OP773999.1, OP774000.1, OP774004.1, OP774005.1, OP774006.1, OP774008.1, OP774010.1, OP774012.1, OP774018.1, OP774025.1, OP774033.1, OP774040.1"
,bat coronavirus,49442,1508220,TRUE,TRUE,FALSE,rhinolophus,rhinolophidae,chiroptera,mammalia,Rhinolophus,,coronaviridae,nidovirales,pisoniviricetes,Bat coronavirus,FALSE,PCR/Sequencing,GenBank,GenBank,https://ftp.ncbi.nlm.nih.gov/genomes/Viruses/AllNuclMetadata/ accessed on 2025-09-16,,,,2023,3,7,2021,12,8,,,2023-03-07,2021-12-08,"OP773982.1, OP774002.1, OP774036.1, OP774038.1, OP774041.1"
,bat coronavirus,49442,1508220,TRUE,TRUE,FALSE,rhinolophus,rhinolophidae,chiroptera,mammalia,Rhinolophus,,coronaviridae,nidovirales,pisoniviricetes,Bat coronavirus,FALSE,PCR/Sequencing,GenBank,GenBank,https://ftp.ncbi.nlm.nih.gov/genomes/Viruses/AllNuclMetadata/ accessed on 2025-09-16,,,,2023,3,7,2021,12,9,,,2023-03-07,2021-12-09,"OP773878.1, OP773974.1, OP773989.1, OP774001.1, OP774013.1, OP774015.1, OP774020.1, OP774022.1, OP774030.1, OP774039.1, OP774044.1, OP774048.1, OP774494.1, OP774496.1, OP774559.1, OP774568.1, OP774569.1, OP774597.1"
,bat coronavirus,49442,1508220,TRUE,TRUE,FALSE,rhinolophus,rhinolophidae,chiroptera,mammalia,Rhinolophus,,coronaviridae,nidovirales,pisoniviricetes,Bat coronavirus,FALSE,PCR/Sequencing,GenBank,GenBank,https://ftp.ncbi.nlm.nih.gov/genomes/Viruses/AllNuclMetadata/ accessed on 2025-09-16,,,,2023,3,7,2021,3,10,,,2023-03-07,2021-03-10,"OP774521.1, OP774583.1, OP774584.1, OP774594.1, OP774599.1"
,bat coronavirus,49442,1508220,TRUE,TRUE,FALSE,rhinolophus,rhinolophidae,chiroptera,mammalia,Rhinolophus,,coronaviridae,nidovirales,pisoniviricetes,Bat coronavirus,FALSE,PCR/Sequencing,GenBank,GenBank,https://ftp.ncbi.nlm.nih.gov/genomes/Viruses/AllNuclMetadata/ accessed on 2025-09-16,,,,2023,3,7,2021,3,11,,,2023-03-07,2021-03-11,"OP773930.1, OP773961.1, OP773962.1, OP774291.1, OP774304.1, OP774482.1, OP774483.1, OP774484.1, OP774585.1, OP774586.1, OP774587.1, OP774588.1, OP774606.1"
,bat coronavirus,49442,1508220,TRUE,TRUE,FALSE,rhinolophus,rhinolophidae,chiroptera,mammalia,Rhinolophus,,coronaviridae,nidovirales,pisoniviricetes,Bat coronavirus,FALSE,PCR/Sequencing,GenBank,GenBank,https://ftp.ncbi.nlm.nih.gov/genomes/Viruses/AllNuclMetadata/ accessed on 2025-09-16,,,,2023,3,7,2021,3,15,,,2023-03-07,2021-03-15,"OP773963.1, OP774485.1, OP774589.1, OP774608.1"
,bat coronavirus,49442,1508220,TRUE,TRUE,FALSE,rhinolophus,rhinolophidae,chiroptera,mammalia,Rhinolophus,,coronaviridae,nidovirales,pisoniviricetes,Bat coronavirus,FALSE,PCR/Sequencing,GenBank,GenBank,https://ftp.ncbi.nlm.nih.gov/genomes/Viruses/AllNuclMetadata/ accessed on 2025-09-16,,,,2023,3,7,2021,3,16,,,2023-03-07,2021-03-16,"OP773919.1, OP773921.1, OP773922.1, OP773933.1, OP773934.1, OP773942.1, OP773943.1, OP773964.1, OP773965.1, OP773966.1, OP773967.1, OP773984.1, OP773985.1, OP773986.1, OP774215.1, OP774243.1, OP774486.1, OP774520.1, OP774590.1, OP774595.1"
,bat coronavirus,49442,1508220,TRUE,TRUE,FALSE,rhinolophus,rhinolophidae,chiroptera,mammalia,Rhinolophus,,coronaviridae,nidovirales,pisoniviricetes,Bat coronavirus,FALSE,PCR/Sequencing,GenBank,GenBank,https://ftp.ncbi.nlm.nih.gov/genomes/Viruses/AllNuclMetadata/ accessed on 2025-09-16,,,,2023,3,7,2021,3,18,,,2023-03-07,2021-03-18,OP773935.1
,bat coronavirus,49442,1508220,TRUE,TRUE,FALSE,rhinolophus,rhinolophidae,chiroptera,mammalia,Rhinolophus,,coronaviridae,nidovirales,pisoniviricetes,Bat coronavirus,FALSE,PCR/Sequencing,GenBank,GenBank,https://ftp.ncbi.nlm.nih.gov/genomes/Viruses/AllNuclMetadata/ accessed on 2025-09-16,,,,2023,3,7,2021,4,28,,,2023-03-07,2021-04-28,"OP774567.1, OP774575.1, OP774576.1, OP774600.1, OP774609.1"
,bat coronavirus,49442,1508220,TRUE,TRUE,FALSE,rhinolophus,rhinolophidae,chiroptera,mammalia,Rhinolophus,,coronaviridae,nidovirales,pisoniviricetes,Bat coronavirus,FALSE,PCR/Sequencing,GenBank,GenBank,https://ftp.ncbi.nlm.nih.gov/genomes/Viruses/AllNuclMetadata/ accessed on 2025-09-16,,,,2023,3,7,2021,4,29,,,2023-03-07,2021-04-29,"OP773970.1, OP774250.1, OP774488.1, OP774489.1, OP774493.1, OP774535.1, OP774577.1, OP774579.1, OP774601.1"
,bat coronavirus,49442,1508220,TRUE,TRUE,FALSE,rhinolophus,rhinolophidae,chiroptera,mammalia,Rhinolophus,,coronaviridae,nidovirales,pisoniviricetes,Bat coronavirus,FALSE,PCR/Sequencing,GenBank,GenBank,https://ftp.ncbi.nlm.nih.gov/genomes/Viruses/AllNuclMetadata/ accessed on 2025-09-16,,,,2023,3,7,2021,5,2,,,2023-03-07,2021-05-02,"OP774487.1, OP774490.1, OP774578.1"
,bat coronavirus,49442,1508220,TRUE,TRUE,FALSE,rhinolophus,rhinolophidae,chiroptera,mammalia,Rhinolophus,,coronaviridae,nidovirales,pisoniviricetes,Bat coronavirus,FALSE,PCR/Sequencing,GenBank,GenBank,https://ftp.ncbi.nlm.nih.gov/genomes/Viruses/AllNuclMetadata/ accessed on 2025-09-16,,,,2023,3,7,2021,5,3,,,2023-03-07,2021-05-03,"OP774491.1, OP774602.1"
,bat coronavirus,49442,1508220,TRUE,TRUE,FALSE,rhinolophus,rhinolophidae,chiroptera,mammalia,Rhinolophus,,coronaviridae,nidovirales,pisoniviricetes,Bat coronavirus,FALSE,PCR/Sequencing,GenBank,GenBank,https://ftp.ncbi.nlm.nih.gov/genomes/Viruses/AllNuclMetadata/ accessed on 2025-09-16,,,,2023,3,7,2021,5,4,,,2023-03-07,2021-05-04,OP774603.1
,bat coronavirus,49442,1508220,TRUE,TRUE,FALSE,rhinolophus,rhinolophidae,chiroptera,mammalia,Rhinolophus,,coronaviridae,nidovirales,pisoniviricetes,Bat coronavirus,FALSE,PCR/Sequencing,GenBank,GenBank,https://ftp.ncbi.nlm.nih.gov/genomes/Viruses/AllNuclMetadata/ accessed on 2025-09-16,,,,2023,3,7,2022,1,28,,,2023-03-07,2022-01-28,"OP773881.1, OP773898.1, OP773899.1, OP773901.1, OP773902.1, OP773903.1, OP773904.1, OP773906.1, OP773907.1, OP773909.1, OP773914.1, OP773915.1, OP774508.1, OP774509.1, OP774510.1, OP774512.1, OP774519.1, OP774560.1, OP774563.1, OP774564.1, OP774613.1"
,bat coronavirus,49442,1508220,TRUE,TRUE,FALSE,rhinolophus,rhinolophidae,chiroptera,mammalia,Rhinolophus,,coronaviridae,nidovirales,pisoniviricetes,Bat coronavirus,FALSE,PCR/Sequencing,GenBank,GenBank,https://ftp.ncbi.nlm.nih.gov/genomes/Viruses/AllNuclMetadata/ accessed on 2025-09-16,,,,2023,3,7,2022,1,29,,,2023-03-07,2022-01-29,"OP773879.1, OP774502.1, OP774514.1, OP774572.1"
,bat coronavirus,49442,1508220,TRUE,TRUE,FALSE,rhinolophus,rhinolophidae,chiroptera,mammalia,Rhinolophus,,coronaviridae,nidovirales,pisoniviricetes,Bat coronavirus,FALSE,PCR/Sequencing,GenBank,GenBank,https://ftp.ncbi.nlm.nih.gov/genomes/Viruses/AllNuclMetadata/ accessed on 2025-09-16,,,,2023,3,7,2022,1,30,,,2023-03-07,2022-01-30,"OP773880.1, OP773883.1, OP773884.1, OP773890.1, OP773891.1, OP773892.1, OP773893.1, OP773905.1, OP773910.1, OP773911.1, OP773912.1, OP773913.1, OP773916.1, OP773991.1, OP774504.1, OP774505.1, OP774506.1, OP774513.1, OP774517.1, OP774518.1, OP774553.1, OP774555.1, OP774556.1, OP774557.1, OP774562.1, OP774573.1, OP774574.1, OP774610.1, OP774611.1, OP774614.1"
,bat coronavirus,49442,1508220,TRUE,TRUE,FALSE,rhinolophus,rhinolophidae,chiroptera,mammalia,Rhinolophus,,coronaviridae,nidovirales,pisoniviricetes,Bat coronavirus,FALSE,PCR/Sequencing,GenBank,GenBank,https://ftp.ncbi.nlm.nih.gov/genomes/Viruses/AllNuclMetadata/ accessed on 2025-09-16,,,,2023,3,7,2022,1,31,,,2023-03-07,2022-01-31,"OP773885.1, OP773886.1, OP773908.1, OP774604.1"
,bat coronavirus,49442,1508220,TRUE,TRUE,FALSE,rhinolophus,rhinolophidae,chiroptera,mammalia,Rhinolophus,,coronaviridae,nidovirales,pisoniviricetes,Bat coronavirus,FALSE,PCR/Sequencing,GenBank,GenBank,https://ftp.ncbi.nlm.nih.gov/genomes/Viruses/AllNuclMetadata/ accessed on 2025-09-16,,,,2023,3,7,2022,2,1,,,2023-03-07,2022-02-01,"OP773887.1, OP773888.1, OP773894.1, OP773895.1, OP773896.1, OP773897.1, OP773900.1, OP774497.1, OP774503.1, OP774554.1, OP774558.1, OP774565.1"
,bat coronavirus,49442,1508220,TRUE,TRUE,FALSE,rhinolophus,rhinolophidae,chiroptera,mammalia,Rhinolophus,,coronaviridae,nidovirales,pisoniviricetes,Bat coronavirus,FALSE,PCR/Sequencing,GenBank,GenBank,https://ftp.ncbi.nlm.nih.gov/genomes/Viruses/AllNuclMetadata/ accessed on 2025-09-16,,,,2023,3,7,2022,2,19,,,2023-03-07,2022-02-19,"OP773889.1, OP774279.1, OP774498.1, OP774499.1, OP774500.1, OP774561.1, OP774571.1"
